Date,open,high,close,low,Volume
2018-06-05,7500.90,7643.23,7633.76,7397.00,4961739776.00
2018-06-06,7625.97,7680.43,7653.98,7502.01,4692259840.00
2018-06-07,7650.82,7741.27,7678.24,7650.82,4485799936.00
2018-06-08,7685.14,7698.19,7624.92,7558.40,4227579904.00
2018-06-09,7632.52,7683.58,7531.98,7531.98,3845220096.00
2018-06-10,7499.55,7499.55,6786.02,6709.07,5804839936.00
2018-06-11,6799.29,6910.18,6906.92,6706.63,4745269760.00
2018-06-12,6905.82,6907.96,6582.36,6542.08,4654380032.00
2018-06-13,6596.88,6631.66,6349.90,6285.63,5052349952.00
2018-06-14,6342.75,6707.14,6675.35,6334.46,5138710016.00
2018-06-15,6674.08,6681.08,6456.58,6433.87,3955389952.00
2018-06-16,6455.45,6592.49,6550.16,6402.29,3194170112.00
2018-06-17,6545.53,6589.11,6499.27,6499.27,3104019968.00
2018-06-18,6510.07,6781.14,6734.82,6446.68,4039200000.00
2018-06-19,6742.39,6822.50,6769.94,6709.92,4057029888.00
2018-06-20,6770.76,6821.56,6776.55,6611.88,3888640000.00
2018-06-21,6780.09,6810.94,6729.74,6715.17,3529129984.00
2018-06-22,6737.88,6747.08,6083.69,6006.60,5079810048.00
2018-06-23,6090.10,6224.82,6162.48,6071.81,3431360000.00
2018-06-24,6164.28,6223.78,6173.23,5826.41,4566909952.00
2018-06-25,6171.97,6327.37,6249.18,6119.68,5500810240.00
2018-06-26,6253.55,6290.16,6093.67,6093.67,3279759872.00
2018-06-27,6084.40,6180.00,6157.13,6052.85,3296219904.00
2018-06-28,6153.16,6170.41,5903.44,5873.05,3467800064.00
2018-06-29,5898.13,6261.66,6218.30,5835.75,3966230016.00
2018-06-30,6214.22,6465.51,6404.00,6214.22,4543860224.00
2018-07-01,6411.68,6432.85,6385.82,6289.29,4788259840.00
2018-07-02,6380.38,6683.86,6614.18,6305.70,4396930048.00
2018-07-03,6596.66,6671.37,6529.59,6447.75,4672309760.00
2018-07-04,6550.87,6771.92,6597.55,6450.46,4176689920.00
2018-07-05,6599.71,6749.54,6639.14,6546.65,4999240192.00
2018-07-06,6638.69,6700.94,6673.50,6533.55,4313959936.00
2018-07-07,6668.71,6863.99,6856.93,6579.24,3961080064.00
2018-07-08,6857.80,6885.91,6773.88,6747.98,3386210048.00
2018-07-09,6775.08,6838.68,6741.75,6724.34,3718129920.00
2018-07-10,6739.21,6767.74,6329.95,6320.72,4052430080.00
2018-07-11,6330.77,6444.96,6394.71,6330.47,3644859904.00
2018-07-12,6396.78,6397.10,6228.81,6136.42,3770170112.00
2018-07-13,6235.03,6310.55,6238.05,6192.24,3805400064.00
2018-07-14,6247.50,6298.19,6276.12,6212.22,2923670016.00
2018-07-15,6272.70,6403.46,6359.64,6256.51,3285459968.00
2018-07-16,6357.01,6741.75,6741.75,6357.01,4725799936.00
2018-07-17,6739.65,7387.24,7321.04,6684.17,5961950208.00
2018-07-18,7315.32,7534.99,7370.78,7280.47,6103410176.00
2018-07-19,7378.20,7494.46,7466.86,7295.46,5111629824.00
2018-07-20,7467.40,7594.67,7354.13,7323.26,4936869888.00
2018-07-21,7352.72,7437.64,7419.29,7262.41,3726609920.00
2018-07-22,7417.80,7537.95,7418.49,7383.82,3695460096.00
2018-07-23,7414.71,7771.50,7711.11,7409.10,5132480000.00
2018-07-24,7716.51,8424.27,8424.27,7705.50,7277689856.00
2018-07-25,8379.66,8416.87,8181.39,8086.36,5845400064.00
2018-07-26,8176.85,8290.33,7951.58,7878.71,4899089920.00
2018-07-27,7950.40,8262.66,8165.01,7839.76,5195879936.00
2018-07-28,8169.06,8222.85,8192.15,8110.77,3988750080.00
2018-07-29,8205.82,8272.26,8218.46,8141.18,4107190016.00
2018-07-30,8221.58,8235.50,8180.48,7917.50,5551400000.00
2018-07-31,8181.20,8181.53,7780.44,7696.93,5287530000.00
2018-08-01,7769.04,7769.04,7624.91,7504.95,4797620000.00
2018-08-02,7634.19,7712.77,7567.15,7523.44,4214110000.00
2018-08-03,7562.14,7562.14,7434.39,7328.65,4627150000.00
2018-08-04,7438.67,7497.49,7032.85,6984.07,4268390000.00
2018-08-05,7031.08,7102.77,7068.48,6940.70,3679110000.00
2018-08-06,7062.94,7166.55,6951.80,6890.54,3925900000.00
2018-08-07,6958.32,7146.56,6753.12,6748.24,4682800000.00
2018-08-08,6746.85,6746.85,6305.80,6226.22,5064430000.00
2018-08-09,6305.56,6625.73,6568.23,6249.07,4267040000.00
2018-08-10,6571.42,6591.26,6184.71,6124.52,4528680000.00
2018-08-11,6185.79,6455.74,6295.73,6109.03,4047850000.00
2018-08-12,6283.65,6409.85,6322.69,6237.50,5665250000.00
2018-08-13,6341.36,6537.05,6297.57,6225.72,4083980000.00
2018-08-14,6287.66,6287.94,6199.71,5971.05,5301700000.00
2018-08-15,6221.42,6588.49,6308.52,6221.42,4895450000.00
2018-08-16,6294.23,6473.50,6334.73,6276.41,4328420000.00
2018-08-17,6340.91,6582.50,6580.63,6324.97,4992990000.00
2018-08-18,6583.43,6617.35,6423.76,6353.73,3984520000.00
2018-08-19,6422.57,6537.98,6506.07,6361.55,3311170000.00
2018-08-20,6500.51,6536.92,6308.53,6297.93,3665100000.00
2018-08-21,6301.07,6500.87,6488.76,6298.24,3377180000.00
2018-08-22,6486.25,6816.79,6376.71,6310.11,4668110000.00
2018-08-23,6371.34,6546.54,6534.88,6371.34,3426180000.00
2018-08-24,6551.52,6719.96,6719.96,6498.64,4097820000.00
2018-08-25,6719.95,6789.63,6763.19,6700.96,3312600000.00
2018-08-26,6754.64,6774.75,6707.26,6620.75,3295500000.00
2018-08-27,6710.80,6884.64,6884.64,6689.71,4019000000.00
2018-08-28,6891.08,7109.56,7096.28,6882.34,4659940000.00
2018-08-29,7091.71,7113.30,7047.16,6970.82,4145880000.00
2018-08-30,7043.76,7072.69,6978.23,6834.69,4463250000.00
2018-08-31,6973.97,7057.17,7037.58,6920.16,4495650000.00
2018-09-01,7044.81,7242.29,7193.25,7038.05,4116050000.00
2018-09-02,7189.58,7306.31,7272.72,7132.16,4329540000.00
2018-09-03,7279.03,7317.94,7260.06,7208.15,4087760000.00
2018-09-04,7263.00,7388.26,7361.66,7255.44,4273640000.00
2018-09-05,7361.46,7388.43,6792.83,6792.83,5800460000.00
2018-09-06,6755.14,6755.14,6529.17,6404.72,5523470000.00
2018-09-07,6528.92,6555.29,6467.07,6396.87,4264680000.00
2018-09-08,6460.17,6534.25,6225.98,6197.52,3835060000.00
2018-09-09,6223.38,6446.26,6300.86,6201.22,3671890000.00
2018-09-10,6301.57,6374.98,6329.70,6292.76,3714100000.00
2018-09-11,6331.88,6398.92,6321.20,6260.21,3849910000.00
2018-09-12,6317.01,6363.87,6351.80,6265.09,4064230000.00
2018-09-13,6354.24,6535.41,6517.31,6354.24,4210910000.00
2018-09-14,6515.41,6596.10,6512.71,6456.17,4076220000.00
2018-09-15,6509.40,6561.72,6543.20,6493.55,3216300000.00
2018-09-16,6536.68,6544.33,6517.18,6460.10,3273730000.00
2018-09-17,6514.06,6540.21,6281.20,6257.52,3910780000.00
2018-09-18,6280.91,6384.18,6371.30,6265.71,4180090000.00
2018-09-19,6371.85,6448.46,6398.54,6208.34,4431340000.00
2018-09-20,6398.85,6529.26,6519.67,6395.95,4348110000.00
2018-09-21,6513.87,6794.33,6734.95,6496.36,6531940000.00
2018-09-22,6735.05,6814.56,6721.98,6616.80,4509660000.00
2018-09-23,6715.32,6766.15,6710.63,6679.42,4197500000.00
2018-09-24,6704.77,6713.56,6595.41,6580.90,4177310000.00
2018-09-25,6603.64,6603.64,6446.47,6381.86,4726180000.00
2018-09-26,6452.79,6585.91,6495.00,6397.89,4437300000.00
2018-09-27,6495.29,6712.10,6676.75,6464.95,4606810000.00
2018-09-28,6678.75,6785.03,6644.13,6598.32,5014430000.00
2018-09-29,6643.10,6643.10,6601.96,6511.65,4363690000.00
2018-09-30,6604.71,6643.78,6625.56,6566.54,4002280000.00
2018-10-01,6619.85,6653.30,6589.62,6549.08,4000970000.00
2018-10-02,6593.24,6611.84,6556.10,6537.90,3979260000.00
2018-10-03,6553.86,6571.46,6502.59,6454.03,3887310000.00
2018-10-04,6497.91,6603.31,6576.69,6497.91,3838410000.00
2018-10-05,6574.15,6623.62,6622.48,6557.41,3671500000.00
2018-10-06,6622.45,6628.54,6588.31,6577.80,3259740000.00
2018-10-07,6590.68,6641.49,6602.95,6557.04,3306630000.00
2018-10-08,6600.19,6675.06,6652.23,6576.04,3979460000.00
2018-10-09,6653.08,6661.41,6642.64,6606.94,3580810000.00
2018-10-10,6640.29,6640.29,6585.53,6538.96,3787650000.00
2018-10-11,6586.74,6586.74,6256.24,6243.74,5181640000.00
2018-10-12,6239.25,6328.50,6274.58,6236.47,3783500000.00
2018-10-13,6278.08,6308.51,6285.99,6259.81,3064030000.00
2018-10-14,6288.49,6363.21,6290.93,6280.15,3085320000.00
2018-10-15,6292.64,6965.06,6596.54,6258.68,7370770000.00
2018-10-16,6601.41,6673.59,6596.11,6571.37,4074800000.00
2018-10-17,6590.52,6601.21,6544.43,6517.45,4088420000.00
2018-10-18,6542.33,6567.54,6476.71,6450.04,3924080000.00
2018-10-19,6478.07,6493.68,6465.41,6445.31,3578870000.00
2018-10-20,6460.92,6497.72,6489.19,6449.00,3379130000.00
2018-10-21,6490.09,6556.38,6482.35,6476.00,3253610000.00
2018-10-22,6486.05,6543.80,6487.16,6462.98,3672860000.00
2018-10-23,6472.36,6506.01,6475.74,6451.27,3716150000.00
2018-10-24,6478.89,6521.99,6495.84,6468.86,3424670000.00
2018-10-25,6484.65,6504.65,6476.29,6447.03,3230550000.00
2018-10-26,6468.44,6498.29,6474.75,6449.61,3306050000.00
2018-10-27,6480.84,6507.41,6480.38,6453.53,3393250000.00
2018-10-28,6482.66,6502.28,6486.39,6447.91,3445190000.00
2018-10-29,6492.35,6503.60,6332.63,6306.99,4199910000.00
2018-10-30,6337.04,6364.99,6334.27,6310.14,3781100000.00
2018-10-31,6336.99,6349.16,6317.61,6316.88,4191240000.00
2018-11-01,6318.14,6547.14,6377.78,6311.83,3789400000.00
2018-11-02,6378.92,6396.86,6388.44,6327.38,4234870000.00
2018-11-03,6387.24,6400.07,6361.26,6342.37,3658640000.00
2018-11-04,6365.47,6388.63,6376.13,6294.57,4390020000.00
2018-11-05,6363.62,6480.59,6419.66,6363.62,4174800000.00
2018-11-06,6433.38,6463.55,6461.01,6408.16,4700040000.00
2018-11-07,6468.50,6552.16,6530.14,6468.31,4941260000.00
2018-11-08,6522.27,6536.92,6453.72,6438.53,4665260000.00
2018-11-09,6442.60,6456.46,6385.62,6373.37,4346820000.00
2018-11-10,6386.13,6437.28,6409.22,6385.31,3705320000.00
2018-11-11,6413.63,6423.25,6411.27,6350.17,3939060000.00
2018-11-12,6411.76,6434.21,6371.27,6360.47,4295770000.00
2018-11-13,6373.19,6395.27,6359.49,6342.67,4503800000.00
2018-11-14,6351.24,6371.55,5738.35,5544.09,7398940000.00
2018-11-15,5736.15,5774.82,5648.03,5358.38,7032140000.00
2018-11-16,5645.32,5657.02,5575.55,5498.94,5279320000.00
2018-11-17,5578.58,5578.58,5554.33,5519.56,4303150000.00
2018-11-18,5559.74,5653.61,5623.54,5559.74,4159680000.00
2018-11-19,5620.78,5620.78,4871.49,4842.91,7039560000.00
2018-11-20,4863.93,4951.61,4451.87,4272.11,8428290000.00
2018-11-21,4465.54,4675.73,4602.17,4343.98,6120120000.00
2018-11-22,4611.57,4629.64,4365.94,4365.64,4569370000.00
2018-11-23,4360.70,4396.42,4347.11,4195.68,4871490000.00
2018-11-24,4347.69,4413.09,3880.76,3795.16,4679500000.00
2018-11-25,3880.78,4120.87,4009.97,3585.06,6825640000.00
2018-11-26,4015.07,4107.14,3779.13,3643.92,6476900000.00
2018-11-27,3765.95,3862.96,3820.72,3661.01,5998720000.00
2018-11-28,3822.47,4385.90,4257.42,3822.47,7280280000.00
2018-11-29,4269.00,4413.02,4278.85,4145.77,6503347767.19
2018-11-30,4289.09,4322.98,4017.27,3942.82,6048016716.85
2018-12-01,4024.46,4309.38,4214.67,3969.71,5375314093.10
2018-12-02,4200.73,4301.52,4139.88,4110.98,5262697895.12
2018-12-03,4147.32,4155.98,3894.13,3840.45,5089570993.52
2018-12-04,3886.29,4075.63,3956.89,3832.75,5028069239.31
2018-12-05,3958.89,3969.54,3753.99,3753.99,5302481573.52
2018-12-06,3754.07,3874.97,3521.10,3521.10,5878333109.03
2018-12-07,3512.59,3512.59,3419.94,3280.23,6835615448.40
2018-12-08,3421.91,3506.04,3476.11,3350.65,5305024497.06
2018-12-09,3473.23,3685.31,3614.23,3469.09,4947372847.28
2018-12-10,3612.05,3647.33,3502.66,3470.14,5020968740.04
2018-12-11,3497.55,3513.18,3424.59,3392.25,4696765187.88
2018-12-12,3421.46,3534.23,3486.95,3413.48,4139364828.95
2018-12-13,3487.88,3489.74,3313.68,3298.13,4343372456.25
2018-12-14,3311.75,3329.56,3242.48,3206.54,4372763663.29
2018-12-15,3244.00,3275.38,3236.76,3191.30,3551763561.38
2018-12-16,3236.27,3305.75,3252.84,3233.82,3744248994.38
2018-12-17,3253.12,3597.92,3545.86,3253.12,5409247918.12
2018-12-18,3544.76,3701.35,3696.06,3487.17,5911325472.51
2018-12-19,3706.82,3949.32,3745.95,3687.23,6810689118.78
2018-12-20,3742.20,4191.23,4134.44,3728.97,8927129279.05
2018-12-21,4133.70,4198.43,3896.54,3850.95,7206015706.48
2018-12-22,3898.08,4014.18,4014.18,3855.74,5605823232.54
2018-12-23,4020.99,4085.72,3998.98,3976.41,6151275489.92
2018-12-24,4000.33,4271.79,4078.60,4000.33,7240968501.11
2018-12-25,4081.03,4089.56,3815.49,3760.02,6158207293.44
2018-12-26,3819.67,3893.36,3857.30,3769.86,5326547918.24
2018-12-27,3854.69,3874.42,3654.83,3645.45,5130222366.47
2018-12-28,3653.13,3956.14,3923.92,3642.63,5631554348.36
2018-12-29,3932.49,3963.76,3820.41,3820.41,4991655917.48
2018-12-30,3822.38,3901.91,3865.95,3797.22,4770578574.97
2018-12-31,3866.84,3868.74,3742.70,3725.87,4661840806.32
2019-01-01,3746.71,3850.91,3843.52,3707.23,4324200990.19
2019-01-02,3849.22,3947.98,3943.41,3817.41,5244856835.71
2019-01-03,3931.05,3935.69,3836.74,3826.22,4530215218.84
2019-01-04,3832.04,3865.93,3857.72,3783.85,4847965467.09
2019-01-05,3851.97,3904.90,3845.19,3836.90,5137609823.76
2019-01-06,3836.52,4093.30,4076.63,3826.51,5597027439.60
2019-01-07,4078.59,4092.61,4025.25,4020.89,5228625637.09
2019-01-08,4028.47,4109.02,4030.85,3996.96,5306593305.07
2019-01-09,4031.55,4068.40,4035.30,4022.66,5115905224.63
2019-01-10,4034.41,4064.07,3678.92,3659.17,6874143795.72
2019-01-11,3674.02,3713.88,3687.37,3653.07,5538712864.66
2019-01-12,3686.97,3698.98,3661.30,3653.81,4778170882.56
2019-01-13,3658.87,3674.76,3552.95,3544.93,4681302465.82
2019-01-14,3557.31,3727.84,3706.05,3552.29,5651384489.83
2019-01-15,3704.22,3720.15,3630.68,3619.95,5537192301.96
2019-01-16,3631.51,3685.78,3655.01,3624.67,5394457144.65
2019-01-17,3651.87,3680.14,3678.56,3621.96,5464420383.38
2019-01-18,3677.99,3682.52,3657.84,3637.08,5002961726.83
2019-01-19,3652.38,3758.53,3728.57,3652.38,5955691379.94
2019-01-20,3725.45,3743.39,3601.01,3583.02,5582489559.53
2019-01-21,3600.37,3608.84,3576.03,3558.54,5004347059.45
2019-01-22,3575.08,3620.75,3604.58,3539.72,5313623556.01
2019-01-23,3605.56,3623.07,3585.12,3565.31,5433755648.65
2019-01-24,3584.50,3616.09,3600.87,3569.09,5262869046.44
2019-01-25,3607.39,3612.93,3599.77,3575.60,5265847538.53
2019-01-26,3599.72,3654.93,3602.46,3593.35,5098183234.66
2019-01-27,3604.69,3612.67,3583.97,3567.25,5570752966.31
2019-01-28,3584.28,3586.75,3470.45,3439.23,6908930483.47
2019-01-29,3468.87,3476.07,3448.12,3400.82,5897159492.97
2019-01-30,3443.90,3495.17,3486.18,3429.39,5955112626.76
2019-01-31,3485.41,3504.80,3457.79,3447.92,5831198270.87
2019-02-01,3460.55,3501.95,3487.95,3431.59,5422926707.35
2019-02-02,3484.63,3523.29,3521.06,3467.57,5071623600.97
2019-02-03,3516.14,3521.39,3464.01,3447.92,5043937583.95
2019-02-04,3467.21,3476.22,3459.15,3442.59,5332718886.31
2019-02-05,3454.95,3478.15,3466.36,3451.94,5227549544.89
2019-02-06,3469.09,3469.09,3413.77,3398.57,5482196037.61
2019-02-07,3414.93,3427.95,3399.47,3394.22,5004962682.81
2019-02-08,3401.38,3695.61,3666.78,3391.02,7735623101.05
2019-02-09,3671.59,3679.94,3671.20,3646.56,6158833644.65
2019-02-10,3673.20,3695.04,3690.19,3640.98,6282256902.92
2019-02-11,3695.61,3695.61,3648.43,3642.29,6277056433.57
2019-02-12,3642.75,3668.59,3653.53,3618.56,6480384531.73
2019-02-13,3653.60,3669.75,3632.07,3617.25,6438903822.53
2019-02-14,3631.17,3646.26,3616.88,3607.70,6271044417.92
2019-02-15,3617.37,3647.80,3620.81,3608.21,6091952230.59
2019-02-16,3615.27,3652.84,3629.79,3615.27,5934744051.70
2019-02-17,3633.36,3680.54,3673.84,3619.18,7039512502.62
2019-02-18,3671.37,3936.67,3915.71,3669.98,9908216640.36
2019-02-19,3911.66,4010.88,3947.09,3908.15,9933626654.82
2019-02-20,3946.68,4000.49,3999.82,3926.25,8693373948.01
2019-02-21,4000.26,4010.01,3954.12,3940.11,7775128102.44
2019-02-22,3952.41,4006.54,4005.53,3950.82,7826525254.38
2019-02-23,3998.92,4166.29,4142.53,3968.73,8922258315.77
2019-02-24,4145.46,4210.64,3810.43,3793.71,10794227451.22
2019-02-25,3807.00,3913.71,3882.70,3807.00,9318796066.67
2019-02-26,3878.70,3891.58,3854.36,3837.99,7931218996.38
2019-02-27,3857.48,3888.80,3851.05,3787.06,8301309684.14
2019-02-28,3848.26,3906.06,3854.79,3845.82,8399767798.46
2019-03-01,3853.76,3907.80,3859.58,3851.69,7661247975.11
2019-03-02,3855.32,3874.61,3864.42,3832.13,7578786075.61
2019-03-03,3862.27,3875.48,3847.18,3836.91,7253558152.32
2019-03-04,3845.09,3867.38,3761.56,3733.75,9029175787.94
2019-03-05,3759.83,3903.92,3896.38,3745.18,10174126414.53
2019-03-06,3897.08,3919.51,3903.94,3871.46,9175291528.52
2019-03-07,3903.38,3939.37,3911.48,3894.11,9584165518.68
2019-03-08,3913.23,3950.43,3901.13,3875.23,10638638944.00
2019-03-09,3894.55,3987.24,3963.31,3892.39,10796103518.22
2019-03-10,3966.17,3966.17,3951.60,3924.38,9713267606.58
2019-03-11,3953.74,3966.38,3905.23,3889.24,10125901902.73
2019-03-12,3903.76,3926.89,3909.16,3863.56,9809887079.44
2019-03-13,3913.05,3926.60,3906.72,3891.90,9469184841.22
2019-03-14,3905.58,3946.50,3924.37,3901.30,10480789569.59
2019-03-15,3926.66,3968.54,3960.91,3914.02,9394210604.86
2019-03-16,3963.90,4077.04,4048.73,3961.66,9856166973.21
2019-03-17,4047.72,4054.12,4025.23,4006.41,8221625399.66
2019-03-18,4029.97,4071.56,4032.51,4009.12,9646954186.21
2019-03-19,4032.69,4082.22,4071.19,4023.81,9344919956.27
2019-03-20,4070.79,4089.46,4087.48,4031.11,10175916388.28
2019-03-21,4083.95,4097.36,4029.33,4005.15,10831212661.69
2019-03-22,4028.51,4053.91,4023.97,4021.54,9252935969.12
2019-03-23,4022.71,4049.88,4035.83,4015.96,9578850549.21
2019-03-24,4035.16,4040.70,4022.17,4006.19,9144851065.00
2019-03-25,4024.11,4038.84,3963.07,3934.03,10359818882.72
2019-03-26,3969.23,3985.08,3985.08,3944.75,10707678814.87
2019-03-27,3984.24,4087.07,4087.07,3977.81,10897131934.18
2019-03-28,4087.58,4094.90,4069.11,4040.27,9353915899.02
2019-03-29,4068.30,4113.50,4098.37,4034.10,10918665556.75
2019-03-30,4092.14,4296.81,4106.66,4053.91,9732688060.43
2019-03-31,4105.46,4113.02,4105.40,4094.10,9045122442.87
2019-04-01,4105.36,4164.95,4158.18,4096.90,10157794170.60
2019-04-02,4156.92,4905.95,4879.88,4155.32,21315047816.20
2019-04-03,4879.96,5307.00,4973.02,4876.62,22899891582.39
2019-04-04,4971.31,5063.16,4922.80,4836.79,18251810239.61
2019-04-05,4922.81,5053.51,5036.68,4919.49,16837325387.24
2019-04-06,5036.79,5205.82,5059.82,4992.22,16929795193.69
2019-04-07,5062.79,5235.19,5198.90,5050.41,16655416140.27
2019-04-08,5199.84,5318.84,5289.77,5148.21,17154113634.32
2019-04-09,5289.92,5289.92,5204.96,5167.42,14722104361.40
2019-04-10,5204.11,5421.65,5324.55,5193.38,15504590933.27
2019-04-11,5325.08,5354.23,5064.49,5017.30,16555616019.11
2019-04-12,5061.20,5103.27,5089.54,4955.85,13675206312.50
2019-04-13,5088.85,5127.12,5096.59,5061.59,10823289598.31
2019-04-14,5095.76,5184.02,5167.72,5053.57,10391952498.03
2019-04-15,5167.32,5196.61,5067.11,5024.07,12290155060.92
2019-04-16,5066.58,5238.95,5235.56,5055.19,11618660197.33
2019-04-17,5236.14,5274.28,5251.94,5219.21,12438480676.61
2019-04-18,5251.48,5319.99,5298.39,5250.51,13256489918.09
2019-04-19,5298.15,5336.68,5303.81,5233.34,13780238655.18
2019-04-20,5304.16,5358.49,5337.89,5295.88,13169647522.18
2019-04-21,5335.88,5359.93,5314.53,5257.34,13731844222.82
2019-04-22,5312.49,5422.69,5399.37,5280.28,14601631648.00
2019-04-23,5399.37,5633.80,5572.36,5389.41,15867308107.98
2019-04-24,5571.51,5642.04,5464.87,5418.26,17048033399.09
2019-04-25,5466.52,5542.24,5210.52,5181.34,15330283408.05
2019-04-26,5210.30,5383.63,5279.35,5177.37,16812108039.63
2019-04-27,5279.47,5310.75,5268.29,5233.64,13111274675.11
2019-04-28,5271.75,5326.23,5285.14,5255.68,12819992055.63
2019-04-29,5284.86,5311.27,5247.35,5216.49,13735490672.32
2019-04-30,5247.73,5363.26,5350.73,5224.19,13878964573.80
2019-05-01,5350.91,5418.00,5402.70,5347.65,13679528236.45
2019-05-02,5402.42,5522.26,5505.28,5394.22,14644460907.01
2019-05-03,5505.55,5865.88,5768.29,5490.20,18720780005.73
2019-05-04,5769.20,5886.89,5831.17,5645.47,17567780765.61
2019-05-05,5831.07,5833.86,5795.71,5708.04,14808830722.93
2019-05-06,5791.69,5802.96,5746.81,5653.69,15737171804.18
2019-05-07,5745.60,5988.18,5829.50,5741.40,18026409032.59
2019-05-08,5849.48,5989.98,5982.46,5794.72,15320605299.60
2019-05-09,5982.32,6183.04,6174.53,5982.32,16784645410.80
2019-05-10,6175.82,6434.62,6378.85,6161.52,19419875367.61
2019-05-11,6379.67,7333.00,7204.77,6375.70,28867562329.30
2019-05-12,7203.51,7503.87,6972.37,6815.77,27773333679.68
2019-05-13,6971.18,8047.41,7814.92,6898.28,28677672181.45
2019-05-14,7807.88,8268.71,7994.42,7696.39,32031452226.82
2019-05-15,7989.37,8216.42,8205.17,7899.11,28344112919.57
2019-05-16,8194.50,8320.82,7884.91,7729.61,33167197581.02
2019-05-17,7886.93,7929.15,7343.90,7038.12,30066644905.13
2019-05-18,7341.66,7447.27,7271.21,7251.50,21354286561.99
2019-05-19,7267.96,8261.94,8197.69,7267.96,25902422039.65
2019-05-20,8196.92,8200.97,7978.31,7678.78,23843404339.51
2019-05-21,7977.97,8062.17,7963.33,7843.34,25127245056.40
2019-05-22,7956.29,7997.61,7680.07,7615.99,24719473174.97
2019-05-23,7677.27,7943.79,7881.85,7533.20,24457107820.10
2019-05-24,7881.70,8140.72,7987.37,7824.45,25919126990.99
2019-05-25,7991.89,8117.93,8052.54,7965.98,22256813106.57
2019-05-26,8055.21,8687.52,8673.22,7924.67,26677970091.50
2019-05-27,8674.07,8907.17,8805.78,8668.70,27949839563.94
2019-05-28,8802.76,8807.02,8719.96,8634.72,24226919266.66
2019-05-29,8718.59,8755.85,8659.49,8482.73,23473479966.11
2019-05-30,8661.76,9008.31,8319.47,8221.27,29246528551.20
2019-05-31,8320.29,8586.66,8574.50,8172.55,25365190957.39
2019-06-01,8573.84,8625.60,8564.02,8481.58,22488303543.95
2019-06-02,8565.47,8809.30,8742.96,8561.24,20266216022.16
2019-06-03,8741.75,8743.50,8208.99,8204.19,22004511436.01
2019-06-04,8210.99,8210.99,7707.77,7564.49,24609731548.79
2019-06-05,7704.34,7901.85,7824.23,7668.67,21760923463.03
2019-06-06,7819.63,7937.34,7822.02,7571.47,19474611077.37
2019-06-07,7826.90,8126.15,8043.95,7788.37,19141423230.79
2019-06-08,8036.77,8076.89,7954.13,7837.61,16522722809.91
2019-06-09,7949.67,7975.97,7688.08,7583.22,16610726547.05
2019-06-10,7692.28,8031.91,8000.33,7586.73,18689275117.47
2019-06-11,8004.24,8026.39,7927.71,7772.80,17107279931.99
2019-06-12,7925.43,8196.65,8145.86,7862.36,19034432883.38
2019-06-13,8145.55,8311.57,8230.92,8087.06,18669407147.43
2019-06-14,8230.90,8710.64,8693.83,8183.39,19831162905.97
2019-06-15,8689.75,8859.13,8838.38,8618.40,18371033226.45
2019-06-16,8841.44,9335.87,8994.49,8814.56,23348550310.97
2019-06-17,8988.92,9416.41,9320.35,8988.92,15562951918.83
2019-06-18,9335.47,9348.37,9081.76,9004.90,15848210535.50
2019-06-19,9078.73,9299.62,9273.52,9070.40,15546809946.03
2019-06-20,9273.06,9594.42,9527.16,9232.48,17846823783.90
2019-06-21,9525.07,10144.56,10144.56,9525.07,20624008643.44
2019-06-22,10175.92,11157.35,10701.69,10107.04,29995204860.64
2019-06-23,10696.69,11246.14,10855.37,10556.10,20998326501.96
2019-06-24,10853.74,11065.90,11011.10,10610.43,19271652364.85
2019-06-25,11007.20,11790.92,11790.92,11007.20,24879684533.05
2019-06-26,11778.58,13796.49,13016.23,11755.60,45105733173.19
2019-06-27,13017.12,13311.14,11182.81,10491.85,39977475222.63
2019-06-28,11162.17,12445.18,12407.33,10914.49,35087757765.86
2019-06-29,12400.76,12400.91,11959.37,11508.38,29923961127.78
2019-06-30,11931.99,12178.38,10817.16,10799.01,27256473494.47
2019-07-01,10796.93,11206.44,10583.13,10089.31,29378589324.45
2019-07-02,10588.68,10912.19,10801.68,9737.88,31015895222.96
2019-07-03,10818.16,11968.08,11961.27,10818.16,30796494293.77
2019-07-04,11972.72,12006.08,11215.44,11166.57,25920294033.34
2019-07-05,11203.10,11395.66,10978.46,10874.96,23838480210.05
2019-07-06,10982.54,11620.97,11208.55,10982.54,21092024306.26
2019-07-07,11217.62,11541.62,11450.85,11148.80,19369044276.90
2019-07-08,11446.60,12345.83,12285.96,11393.37,23482551458.31
2019-07-09,12284.33,12779.13,12573.81,12233.26,28167921522.62
2019-07-10,12571.54,13129.53,12156.51,11710.98,33627574244.06
2019-07-11,12139.71,12144.62,11358.66,11158.92,28595327690.10
2019-07-12,11354.30,11905.49,11815.99,11179.14,23534692796.61
2019-07-13,11813.13,11841.96,11392.38,10908.48,21042616383.56
2019-07-14,11381.02,11451.20,10256.06,10234.58,22486000001.35
2019-07-15,10257.84,11052.77,10895.09,9992.01,25384047206.61
2019-07-16,10896.65,10996.63,9477.64,9448.11,24151199069.75
2019-07-17,9471.21,9963.13,9693.80,9163.13,24569921548.67
2019-07-18,9698.50,10736.84,10666.48,9376.80,25187024648.17
2019-07-19,10653.96,10716.98,10530.73,10229.63,20727426309.59
2019-07-20,10525.82,11048.66,10767.14,10451.28,20206615154.65
